region,program_name,hh_size,guaranteed_amount,max_amount,hh_rule_type,simple_schedule,amount_simulable,amount_simulation_notes,source,notes,nuts_code,source_year,year,assumption_no_change,assumption_note
Galicia,Renta de Inclusión Social (RISGA),3.0,543.22,726.08,size_schedule,True,True,Larger household sizes may need cap logic,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,ES11,2017,2019,True,2017 parameters carried forward to 2018-2019
Galicia,Renta de Inclusión Social (RISGA),4.0,597.0,726.08,size_schedule,True,True,Larger household sizes may need cap logic,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,ES11,2017,2017,True,2017 parameters carried forward to 2018-2019
Galicia,Renta de Inclusión Social (RISGA),4.0,597.0,726.08,size_schedule,True,True,Larger household sizes may need cap logic,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,ES11,2017,2018,True,2017 parameters carried forward to 2018-2019
Galicia,Renta de Inclusión Social (RISGA),4.0,597.0,726.08,size_schedule,True,True,Larger household sizes may need cap logic,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,ES11,2017,2019,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,1.0,400.0,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2017,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,1.0,400.0,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2018,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,1.0,400.0,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2019,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,2.0,512.67,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2017,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,2.0,512.67,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2018,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,2.0,512.67,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2019,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,3.0,587.78,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2017,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,3.0,587.78,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2018,True,2017 parameters carried forward to 2018-2019
Madrid,Renta Mínima de Inserción,3.0,587.78,707.7,size_schedule,True,True,Partial schedule; larger sizes use cap,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,ES30,2017,2019,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,1.0,458.64,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2017,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,1.0,458.64,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2018,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,1.0,458.64,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2019,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,2.0,535.08,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2017,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,2.0,535.08,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2018,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,2.0,535.08,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2019,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,3.0,611.52,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2017,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,3.0,611.52,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2018,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,3.0,611.52,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2019,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,4.0,687.96,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2017,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,4.0,687.96,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2018,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,4.0,687.96,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2019,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,5.0,764.4,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2017,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,5.0,764.4,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2018,True,2017 parameters carried forward to 2018-2019
Melilla,Ingreso Melillense de Integración / Prestación Básica Familiar,5.0,764.4,764.4,size_schedule,True,True,Combined representation for 2017,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,ES64,2017,2019,True,2017 parameters carried forward to 2018-2019
Murcia,Renta Básica de Inserción,,,806.76,formula,False,False,Formula-based schedule; needs separate implementation,Dato sulla RMI 2017.pdf - Cuadro 2 / Cuadro 8,Formula-based schedule; do not use direct hh_size lookup,ES62,2017,2017,True,2017 parameters carried forward to 2018-2019
Murcia,Renta Básica de Inserción,,,806.76,formula,False,False,Formula-based schedule; needs separate implementation,Dato sulla RMI 2017.pdf - Cuadro 2 / Cuadro 8,Formula-based schedule; do not use direct hh_size lookup,ES62,2017,2018,True,2017 parameters carried forward to 2018-2019
Murcia,Renta Básica de Inserción,,,806.76,formula,False,False,Formula-based schedule; needs separate implementation,Dato sulla RMI 2017.pdf - Cuadro 2 / Cuadro 8,Formula-based schedule; do not use direct hh_size lookup,ES62,2017,2019,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,1.0,600.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2017,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,1.0,600.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2018,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,1.0,600.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2019,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,2.0,600.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2017,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,2.0,600.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2018,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,2.0,600.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2019,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,3.0,810.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2017,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,3.0,810.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2018,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,3.0,810.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2019,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,4.0,960.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2017,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,4.0,960.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2018,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,4.0,960.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2019,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,5.0,1050.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2017,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,5.0,1050.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2018,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,5.0,1050.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2019,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,6.0,1140.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2017,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,6.0,1140.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2018,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,6.0,1140.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2019,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,7.0,1200.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2017,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,7.0,1200.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2018,True,2017 parameters carried forward to 2018-2019
Navarra,Renta Garantizada,7.0,1200.0,1200.0,size_schedule,True,True,,Dato sulla RMI 2017.pdf - Cuadro 2,,ES22,2017,2019,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,1.0,634.97,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2017,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,1.0,634.97,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2018,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,1.0,634.97,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2019,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,2.0,634.97,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2017,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,2.0,634.97,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2018,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,2.0,634.97,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2019,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,3.0,815.36,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2017,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,3.0,815.36,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2018,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,3.0,815.36,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2019,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,4.0,901.94,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2017,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,4.0,901.94,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2018,True,2017 parameters carried forward to 2018-2019
Basque Country,Renta de Garantía de Ingresos,4.0,901.94,901.94,size_schedule,True,True,Table amounts used; supplements not simulated,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,ES21,2017,2019,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,1.0,430.27,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2017,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,1.0,430.27,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2018,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,1.0,430.27,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2019,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,2.0,537.84,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2017,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,2.0,537.84,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2018,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,2.0,537.84,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2019,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,3.0,618.52,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2017,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,3.0,618.52,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2018,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,3.0,618.52,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2019,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,4.0,672.3,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2017,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,4.0,672.3,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2018,True,2017 parameters carried forward to 2018-2019
La Rioja,Renta de Ciudadanía,4.0,672.3,672.3,size_schedule,True,True,Using RC from late 2017 onward by assumption,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,ES23,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,1.0,388.51,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,1.0,388.51,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,1.0,388.51,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,2.0,388.51,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,2.0,388.51,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,2.0,388.51,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,3.0,419.84,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,3.0,419.84,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,3.0,419.84,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,4.0,438.64,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,4.0,438.64,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,4.0,438.64,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,5.0,457.44,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,5.0,457.44,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,5.0,457.44,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,6.0,476.24,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,6.0,476.24,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,6.0,476.24,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,7.0,495.04,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,7.0,495.04,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,7.0,495.04,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,8.0,513.84,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2017,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,8.0,513.84,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2018,True,2017 parameters carried forward to 2018-2019
Valencia,Renta Garantizada de Ciudadanía,8.0,513.84,623.03,size_schedule,True,True,Partial schedule; cap applies,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,ES52,2017,2019,True,2017 parameters carried forward to 2018-2019
